9.6803,1848.4,166.18,717.69
9.7303,1856.7,165.47,716.94
9.7803,1865,164.77,716.18
9.8303,1873.2,164.07,715.43
9.8803,1881.4,163.37,714.68
9.9303,1889.5,162.67,713.93
9.9803,1897.7,161.98,713.19
10.03,1905.7,161.29,712.45
10.08,1913.8,160.59,711.72
10.13,1921.8,159.91,710.98
10.18,1929.8,159.22,710.26
10.23,1937.7,158.53,709.53
10.28,1945.6,157.85,708.81
10.33,1953.5,157.17,708.09
10.38,1961.3,156.49,707.37
10.43,1969.1,155.81,706.65
10.48,1976.9,155.13,705.94
10.53,1984.6,154.46,705.24
10.58,1992.3,153.79,704.53
10.63,2000,153.12,703.83
10.68,2007.6,152.45,703.13
10.73,2015.2,151.78,702.44
10.78,2022.8,151.12,701.74
10.83,2030.3,150.45,701.06
10.88,2037.8,149.79,700.4
10.93,2045.3,149.13,699.75
10.98,2052.8,148.48,699.11
11.03,2060.2,147.82,698.46
11.08,2067.5,147.17,697.82
11.13,2074.9,146.51,697.19
11.18,2082.2,145.86,696.55
11.23,2089.4,145.21,695.92
11.28,2096.7,144.56,695.29
11.33,2103.9,143.92,694.66
11.38,2111.1,143.27,694.04
11.43,2118.2,142.63,693.42
11.48,2125.3,141.98,692.8
11.53,2132.4,141.34,692.19
11.58,2139.5,140.7,691.57
11.63,2146.5,140.07,690.97
11.68,2153.5,139.43,690.36
11.73,2160.4,138.8,689.75
11.78,2167.3,138.16,689.15
11.83,2174.2,137.53,688.55
11.88,2181.1,136.9,687.96
11.93,2187.9,136.28,687.37
11.98,2194.7,135.65,686.78
12.03,2201.5,135.03,686.19
12.08,2208.2,134.4,685.6
12.13,2214.9,133.78,685.02
12.18,2221.6,133.16,684.44
12.23,2228.2,132.54,683.86
12.28,2234.8,131.92,683.29
12.33,2241.4,131.3,682.72
12.38,2247.9,130.69,682.15
12.43,2254.4,130.07,681.58
12.48,2260.9,129.45,681.02
12.53,2267.4,128.84,680.46
12.58,2273.8,128.23,679.9
12.63,2280.2,127.62,679.35
12.68,2286.6,127.01,678.79
12.73,2292.9,126.4,678.24
12.78,2299.2,125.79,677.7
12.83,2305.5,125.19,677.15
12.88,2311.7,124.59,676.61
12.93,2317.9,123.98,676.07
12.98,2324.1,123.38,675.53
13.03,2330.2,122.78,675
13.08,2336.4,122.19,674.47
13.13,2342.4,121.59,673.94
13.18,2348.5,121,673.41
13.23,2354.5,120.4,672.89
13.28,2360.5,119.81,672.36
13.33,2366.5,119.22,671.85
13.38,2372.5,118.63,671.33
13.43,2378.4,118.04,670.82
13.48,2384.2,117.45,670.31
13.53,2390.1,116.86,669.8
13.58,2395.9,116.27,669.29
13.63,2401.7,115.68,668.79
13.68,2407.5,115.1,668.29
13.73,2413.2,114.51,667.79
13.78,2418.9,113.93,667.29
13.83,2424.6,113.35,666.8
13.88,2430.3,112.76,666.31
13.93,2435.9,112.18,665.82
13.98,2441.5,111.6,665.33
14.03,2447,111.02,664.85
14.08,2452.6,110.44,664.37
14.13,2458.1,109.87,663.89
14.18,2463.5,109.29,663.42
14.23,2469,108.72,662.94
14.28,2474.4,108.15,662.47
14.33,2479.8,107.58,662
14.38,2485.1,107.01,661.54
14.43,2490.5,106.44,661.08
14.48,2495.8,105.87,660.61
14.53,2501,105.3,660.16
14.58,2506.3,104.73,659.7
14.63,2511.5,104.17,659.25
14.68,2516.7,103.6,658.8
14.73,2521.9,103.04,658.35
14.78,2527,102.48,657.9
14.83,2532.1,101.91,657.47
14.88,2537.2,101.35,657.05
14.93,2542.2,100.79,656.63
14.98,2547.2,100.23,656.22
15.03,2552.2,99.667,655.81
15.08,2557.2,99.107,655.4
15.13,2562.1,98.548,654.99
15.18,2567,97.989,654.59
15.23,2571.9,97.432,654.18
15.28,2576.8,96.876,653.78
15.33,2581.6,96.322,653.38
15.38,2586.4,95.769,652.99
15.43,2591.2,95.216,652.6
15.48,2595.9,94.665,652.2
15.53,2600.6,94.115,651.82
15.58,2605.3,93.566,651.43
15.63,2610,93.017,651.05
15.68,2614.6,92.47,650.66
15.73,2619.2,91.923,650.28
15.78,2623.8,91.377,649.91
15.83,2628.3,90.832,649.53
15.88,2632.8,90.287,649.16
15.93,2637.3,89.742,648.79
15.98,2641.8,89.198,648.42
16.03,2646.3,88.655,648.05
16.08,2650.7,88.111,647.69
16.13,2655,87.568,647.33
16.18,2659.4,87.025,646.97
16.23,2663.7,86.482,646.61
16.28,2668,85.94,646.26
16.33,2672.3,85.398,645.9
16.38,2676.6,84.856,645.55
16.43,2680.8,84.315,645.2
16.48,2685,83.775,644.86
16.53,2689.2,83.237,644.51
16.58,2693.3,82.699,644.17
16.63,2697.4,82.162,643.83
16.68,2701.5,81.626,643.5
16.73,2705.6,81.091,643.16
16.78,2709.6,80.557,642.83
16.83,2713.6,80.025,642.5
16.88,2717.6,79.493,642.17
16.93,2721.5,78.962,641.84
16.98,2725.5,78.432,641.52
17.03,2729.4,77.903,641.2
17.08,2733.3,77.374,640.88
17.13,2737.1,76.845,640.56
17.18,2740.9,76.317,640.24
17.23,2744.7,75.79,639.93
17.28,2748.5,75.263,639.62
17.33,2752.2,74.737,639.31
17.38,2755.9,74.212,639.01
17.43,2759.6,73.687,638.7
17.48,2763.3,73.163,638.4
17.53,2766.9,72.639,638.1
17.58,2770.5,72.116,637.8
17.63,2774.1,71.594,637.51
17.68,2777.7,71.072,637.21
17.73,2781.2,70.55,636.92
17.78,2784.7,70.028,636.63
17.83,2788.2,69.507,636.34
17.88,2791.7,68.985,636.06
17.93,2795.1,68.464,635.78
17.98,2798.5,67.943,635.5
18.03,2801.9,67.423,635.22
18.08,2805.2,66.902,634.94
18.13,2808.5,66.382,634.67
18.18,2811.8,65.862,634.4
18.23,2815.1,65.342,634.13
18.28,2818.4,64.822,633.86
18.33,2821.6,64.303,633.59
18.38,2824.8,63.784,633.33
18.43,2827.9,63.267,633.07
18.48,2831.1,62.75,632.81
18.53,2834.2,62.234,632.55
18.58,2837.3,61.719,632.3
18.63,2840.4,61.205,632.04
18.68,2843.4,60.692,631.79
18.73,2846.4,60.179,631.54
18.78,2849.4,59.668,631.3
18.83,2852.4,59.157,631.05
18.88,2855.3,58.646,630.81
18.93,2858.2,58.136,630.57
18.98,2861.1,57.627,630.33
19.03,2863.9,57.118,630.1
19.08,2866.8,56.609,629.86
19.13,2869.6,56.101,629.63
19.18,2872.4,55.593,629.4
19.23,2875.1,55.086,629.18
19.28,2877.9,54.579,628.95
19.33,2880.6,54.073,628.73
19.38,2883.2,53.567,628.51
19.43,2885.9,53.062,628.29
19.48,2888.5,52.556,628.07
19.53,2891.1,52.052,627.86
19.58,2893.7,51.547,627.64
19.63,2896.3,51.043,627.43
19.68,2898.8,50.54,627.22
19.73,2901.3,50.037,627.02
19.78,2903.8,49.534,626.81
19.83,2906.2,49.031,626.61
19.88,2908.7,48.529,626.41
19.93,2911.1,48.027,626.21
19.98,2913.4,47.526,626.02
20.03,2915.8,47.025,625.82
20.08,2918.1,46.524,625.63
20.13,2920.4,46.023,625.44
20.18,2922.7,45.523,625.25
20.23,2924.9,45.023,625.07
20.28,2927.2,44.523,624.88
20.33,2929.4,44.023,624.7
20.38,2931.5,43.524,624.52
20.43,2933.7,43.024,624.35
20.48,2935.8,42.525,624.17
20.53,2937.9,42.027,624
20.58,2940,41.528,623.83
20.63,2942,41.029,623.66
20.68,2944.1,40.531,623.49
20.73,2946.1,40.033,623.32
20.78,2948,39.535,623.16
20.83,2950,39.038,623
20.88,2951.9,38.541,622.84
20.93,2953.8,38.044,622.69
20.98,2955.7,37.548,622.53
21.03,2957.5,37.051,622.38
21.08,2959.4,36.555,622.23
21.13,2961.2,36.06,622.08
21.18,2962.9,35.564,621.93
21.23,2964.7,35.068,621.79
21.28,2966.4,34.573,621.65
21.33,2968.1,34.078,621.51
21.38,2969.8,33.584,621.37
21.43,2971.4,33.09,621.23
21.48,2973.1,32.597,621.1
21.53,2974.7,32.105,620.97
21.58,2976.2,31.613,620.84
21.63,2977.8,31.122,620.71
21.68,2979.3,30.632,620.58
21.73,2980.8,30.142,620.46
21.78,2982.3,29.653,620.34
21.83,2983.7,29.164,620.22
21.88,2985.2,28.675,620.1
21.93,2986.6,28.187,619.98
21.98,2988,27.699,619.87
22.03,2989.3,27.211,619.76
22.08,2990.6,26.723,619.65
22.13,2991.9,26.236,619.54
22.18,2993.2,25.75,619.44
22.23,2994.5,25.264,619.33
22.28,2995.7,24.779,619.23
22.33,2996.9,24.294,619.13
22.38,2998.1,23.81,619.03
22.43,2999.2,23.327,618.94
22.48,3000.4,22.844,618.85
22.53,3001.5,22.362,618.75
22.58,3002.6,21.881,618.67
22.63,3003.6,21.4,618.58
22.68,3004.7,20.92,618.49
22.73,3005.7,20.441,618.41
22.78,3006.6,19.962,618.33
22.83,3007.6,19.485,618.25
22.88,3008.5,19.008,618.17
22.93,3009.4,18.532,618.1
22.98,3010.3,18.057,618.02
23.03,3011.2,17.584,617.95
23.08,3012,17.111,617.88
23.13,3012.8,16.639,617.82
23.18,3013.6,16.169,617.75
23.23,3014.4,15.7,617.69
23.28,3015.1,15.232,617.63
23.33,3015.8,14.766,617.57
23.38,3016.5,14.302,617.51
23.43,3017.2,13.84,617.46
23.48,3017.8,13.379,617.41
23.53,3018.4,12.922,617.36
23.58,3019,12.467,617.31
23.63,3019.6,12.015,617.26
23.68,3020.1,11.566,617.22
23.73,3020.7,11.121,617.17
23.78,3021.1,10.68,617.13
23.83,3021.6,10.244,617.09
23.88,3022.1,9.8119,617.06
23.93,3022.5,9.386,617.02
23.98,3022.9,8.9667,616.99
24.03,3023.2,8.5549,616.96
24.08,3023.6,8.1515,616.93
24.13,3023.9,7.7583,616.9
24.18,3024.2,7.3765,616.88
24.23,3024.5,7.0085,616.86
24.28,3024.7,6.6565,616.84
24.33,3024.9,6.3228,616.82
24.38,3025.1,6.0104,616.8
24.43,3025.3,5.7229,616.79
24.48,3025.5,5.4639,616.78
24.53,3025.6,5.2365,616.77
24.58,3025.7,5.0463,616.76
24.63,3025.8,4.8976,616.75
24.68,3025.8,4.7944,616.75
24.73,3025.8,4.7395,616.75
24.78,3025.8,4.735,616.74
24.83,3025.8,4.7808,616.75
24.88,3025.8,4.8757,616.75
24.93,3025.7,5.0168,616.76
24.98,3025.6,5.2004,616.76
25.03,3025.5,5.422,616.77
25.08,3025.3,5.6772,616.79
25.13,3025.2,5.9618,616.8
25.18,3025,6.2718,616.82
25.23,3024.8,6.6035,616.83
25.28,3024.5,6.954,616.85
25.384,3023.9,5.8438,616.88
25.439,3023.6,6.3139,616.9
25.494,3023.2,6.8476,616.93
25.55,3022.8,7.3174,616.96
25.606,3022.4,7.7861,617
25.663,3021.9,8.3635,617.03
25.722,3021.4,8.877,617.07
25.781,3020.8,9.3445,617.11
25.841,3020.2,9.7882,617.16
25.903,3019.6,10.263,617.21
25.965,3018.9,10.756,617.26
26.029,3018.2,11.318,617.32
26.095,3017.4,11.807,617.38
